2458410.90352	-0.000181504998385	
2458410.90491	-0.000390713814209	
2458410.9063	-0.000419075265171	
2458410.90769	-0.000480745868154	
2458410.90908	-0.000445317156267	
2458410.91047	-0.000211912800484	
2458410.91186	-0.000149458527662	
2458410.91325	-6.08465578401e-05	
2458410.91464	7.01302728982e-05	
2458410.91602	6.55317474669e-05	
2458410.91741	-9.66260676448e-05	
2458410.9188	0.000111640020742	
2458410.92019	-5.41128786825e-06	
2458410.92158	0.000139498660465	
2458410.92297	-4.62002445197e-05	
2458410.92436	-0.000290654925914	
2458410.92575	-0.000207103476115	
2458410.92714	-0.000228723849257	
2458410.92852	-0.000207956680435	
2458410.92991	-3.45965932845e-05	
2458410.9313	0.00017737713157	
2458410.93269	-6.85685918663e-05	
2458410.93408	0.000107132147218	
2458410.93547	-0.000161593535359	
2458410.93686	-0.000122895671103	
2458410.93825	-0.000338726126706	
2458410.93964	-0.000522394648771	
2458410.94103	-0.000694920750166	
2458410.94241	-0.000946183309068	
2458410.9438	-0.000862571522729	
2458410.94519	-0.000689590071492	
2458410.94658	-0.000730577166796	
2458410.94797	-0.000854383673969	
2458410.94936	-0.000473934559444	
2458410.95075	-0.000294340943344	
2458410.95214	-0.0001541797007	
2458410.95353	0.000204189756167	
2458410.95491	-1.63439722772e-05	
2458410.9563	0.000354543083505	
2458410.95769	0.000357985474453	
2458410.95908	1.54856418378e-05	
2458410.96186	-0.000404148164325	
2458410.96325	-0.000371569481443	
2458410.96464	-0.000952089704114	
2458410.96603	-0.00173300074109	
2458410.97575	0.000151583256316	
2458410.97991	-1.7137971487e-05	
2458410.9813	0.000210635618009	
2458410.98269	1.4163749187e-05	
2458410.98408	-0.000677914693563	
2458410.98547	-0.00107617927215	
2458410.98686	-0.0014380887034	
2458410.98825	-0.00189187824008	
2458410.98964	-0.0010151035381	
2458410.99103	-0.00101318752728	
2458410.99242	-0.000316444566707	
2458410.9938	-0.000534544921587	
2458410.99797	-0.00144037707456	
2458411.00214	-0.000604165647444	
2458411.00353	-0.000684755127029	
2458411.00492	-0.000647221835813	
2458411.0063	-0.000861149616128	
2458411.00769	-0.000637618886797	
2458411.00908	-0.000491532605055	
2458411.01047	-0.000436283033754	
2458411.01186	-0.000760738161885	
2458411.01325	-0.000359677569246	
2458411.01464	-0.000314000820082	
2458411.01603	-0.000129825095003	
2458411.01742	-0.000257956233638	
2458411.0188	-0.000143772250419	
2458411.02019	-5.91758666711e-05	
2458411.02158	-0.000179057977953	
2458411.02297	-0.000470864930887	
2458411.02436	-0.00057864556961	
2458411.02575	-0.000586107136353	
2458411.02714	-0.000630798177836	
2458411.02853	-0.00147682654274	
2458411.02992	-0.00122252669929	
2458411.03131	-0.00094248952333	
2458411.03269	-0.000770040735542	
2458411.03408	-0.00045324970325	
2458411.03547	-3.19346388141e-05	
2458411.03686	0.000164739747133	
2458411.03825	0.000628921809829	
2458411.03964	0.000731164354235	
2458411.04103	0.000318579043994	
2458411.04242	0.000171770602036	
2458411.04381	-5.97215764267e-05	
2458411.04519	-0.000467341236894	
2458411.04658	-0.000799658362967	
2458411.04936	-0.000846686042979	
2458411.05075	-0.00102879654076	
2458411.05214	-0.000741350239616	
2458411.05353	-0.000850867620403	
2458411.05492	0.000265738445842	
2458411.05631	-0.00042992144968	
2458411.05769	0.000319412077487	
2458411.05908	0.00089215332961	
2458411.06047	0.00050867083501	
2458411.06186	0.000378270565689	
2458411.06325	0.000402917294094	
2458411.06464	1.18582940297e-05	
2458411.06603	0.000656044337427	
2458411.06742	0.000468928605603	
2458411.06881	2.44712953328e-05	
2458411.07019	-0.000162372164758	
2458411.07158	-0.000178727733667	
2458411.07297	-0.000385811857827	
2458411.07436	6.40882896886e-05	
2458411.07575	-0.000900715587366	
2458411.07714	0.000425330875482	
2458411.07853	-0.000465780415094	
2458411.07992	3.89782377164e-05	
2458411.08131	0.000618114134618	
2458411.0827	0.000404166737182	
2458411.08408	0.000216879697398	
2458411.08547	0.000263389072939	
2458411.08686	0.00026371416062	
2458411.08825	2.71003033622e-05	
2458411.08964	0.000284198689999	
2458411.09103	3.17008641265e-05	
2458411.09242	8.36608510797e-05	
2458411.09381	-2.70195431141e-05	
2458411.0952	5.31393885019e-05	
2458411.09658	-6.27585001242e-05	
2458411.09797	-4.22678758395e-05	
2458411.09936	-9.95585422554e-05	
2458411.10075	0.000153650546972	
2458411.10214	0.000147615306821	
2458411.10353	0.000174806639248	
2458411.10492	0.000174472326739	
2458411.10631	0.000133932833608	
2458411.1077	0.000273706970686	
2458411.10908	0.000296743041258	
2458411.11047	-9.10180162597e-05	
2458411.11186	2.10570902559e-05	
2458411.11325	0.000141409863437	
2458411.11464	0.000233867032894	
2458411.11603	0.000475188750214	
2458411.11742	0.000687287167297	
2458411.11881	0.000226251078257	
2458411.1202	0.000129899071611	
2458411.12158	-0.000548201504983	
2458411.12297	-0.000298682691543	
2458411.12436	-0.000293813109144	
2458411.12575	-0.000218987144819	
2458411.12714	-0.000294717513814	
2458411.12853	-0.000292057271658	
2458411.12992	0.000345697782284	
2458411.13131	0.000308899207988	
2458411.1327	0.000265481659912	
2458411.13409	0.000309510412254	
2458411.13547	0.000610254674708	
2458411.13686	0.000641310656218	
2458411.13825	0.000524586229582	
2458411.13964	0.000402537701153	
2458411.14103	-1.67851965702e-05	
2458411.14242	-0.000163737571938	
2458411.14381	-0.000210209780776	
2458411.1452	-0.000388300089532	
2458411.14659	-0.00045320679931	
2458411.14797	-4.06371439415e-05	
2458411.14936	-0.000200418017316	
2458411.15075	0.000294603905122	
2458411.15214	0.000175974220613	
2458411.15353	0.000127808410583	
2458411.15492	-4.85129673364e-05	
2458411.15631	0.000333524374675	
2458411.1577	-6.32026468441e-05	
2458411.15909	1.84454791066e-05	
2458411.16047	-0.000119862883768	
2458411.16186	-0.000264643398121	
2458411.16325	-0.000118302999975	
2458411.16464	-0.000125131878608	
2458411.16603	-0.000608381310395	
2458411.16742	-0.000336681573757	
2458411.16881	-0.000163640763401	
2458411.1702	-5.2960077101e-05	
2458411.17159	-1.93511507326e-05	
2458411.17298	-0.000317364850183	
2458411.17436	-0.000501095354507	
2458411.17575	0.000235456630363	
2458411.17714	-1.23872433292e-05	
2458411.17853	-0.000178646890375	
2458411.17992	-0.000671844855285	
2458411.18131	-0.000144134447676	
2458411.1827	-0.00030155548824	
2458411.18409	-0.000180044417902	
2458411.18548	5.87330052869e-05	
2458411.18686	-2.52729678651e-05	
2458411.18825	-1.53197359724e-05	
2458411.18964	0.000358888429205	
2458411.19103	0.000367125159351	
2458411.19242	-0.000226247692969	
2458411.19381	0.000235996754069	
2458411.1952	0.000344791147583	
2458411.19659	0.000112411417438	
2458411.19798	-0.000147629529263	
2458411.19936	0.000138729106185	
2458411.20075	-0.000331391131212	
2458411.20214	-0.000469863104114	
2458411.20353	-0.000333286723549	
2458411.20492	-0.000101823494526	
2458411.20631	7.20279136545e-06	
2458411.2077	0.000191219492829	
2458411.20909	0.000230881655398	
2458411.21048	0.000325602898482	
2458411.21186	9.37373552297e-05	
2458411.21325	-5.40902889892e-05	
2458411.21464	0.0003546273255	
2458411.21603	0.000107945708281	
2458411.21742	2.1070351737e-05	
2458411.21881	0.000247485327033	
2458411.2202	0.000308090609747	
2458411.22159	8.58747080251e-05	
2458411.22298	0.000292291936868	
2458411.22437	0.000345346213	
2458411.22575	1.32337558887e-05	
2458411.22714	-0.000254856346112	
2458411.22853	-0.000373797228044	
2458411.22992	-0.000518965180363	
2458411.23131	-0.000410869598511	
2458411.2327	-0.000321101630121	
2458411.23409	-0.00030320935133	
2458411.23548	8.20274302761e-05	
2458411.23687	0.000196171549301	
2458411.23825	0.000355793509491	
2458411.23964	0.000580635013597	
2458411.24103	0.000362181489405	
2458411.24242	0.000340891034367	
2458411.24381	0.00065651150152	
2458411.2452	0.000516909303444	
2458411.24659	0.000388637215298	
2458411.24798	0.000460230790006	
2458411.24937	0.000663157993246	
2458411.25075	0.000132649578163	
2458411.25214	0.000793466038233	
2458411.25353	0.000156960417942	
2458411.25492	-0.000374885567056	
2458411.25631	-0.000292952945212	
2458411.2577	-0.000211127545772	
2458411.25909	-0.0003653935471	
2458411.26048	-0.000216928067428	
2458411.26187	0.000160388187889	
2458411.26326	0.000474896196032	
2458411.26464	0.000731512216443	
2458411.26603	0.00123472266672	
2458411.26742	0.00123585502945	
2458411.26881	0.00126313144576	
2458411.2702	0.000902252539543	
2458411.27159	0.000566689758549	
2458411.27298	0.000242473837105	
2458411.27437	5.12315736721e-06	
2458411.27576	-0.000190500170474	
2458411.27714	-0.000327959049397	
2458411.27853	-1.08270984813e-05	
2458411.27992	-2.21143302279e-05	
2458411.28131	0.000128986968141	
2458411.2827	-0.000303018801219	
