2069.823172 -3.540
2069.823407 -0.053
2069.823642 2.488
2069.823877 4.469
2069.886771 9.151
2069.887241 -0.888
2069.887712 -4.031
2069.887947 -0.866
2069.888182 -0.415
2069.888417 -5.989
2069.888652 3.872
2069.888888 0.407
2069.889123 1.780
2069.889358 4.693
2069.889593 5.783
2069.889828 9.295
2069.890063 -5.324
2069.890298 -1.265
2069.890534 12.475
2069.890769 4.309
2069.891004 2.830
2069.891239 1.701
2069.955074 3.511
2069.955309 -7.733
2069.955544 -3.810
2069.955779 -2.222
2069.956014 1.423
2069.956485 -3.245
2069.956720 7.171
2069.956955 -0.084
2069.957190 5.315
2069.957425 -8.645
2069.957661 0.742
2069.957896 -5.007
2069.958131 4.155
2069.958366 1.512
2069.958601 1.489
2070.021495 -5.828
2070.021966 -4.987
2070.022436 -5.200
2070.022671 -10.162
2070.023141 -2.851
2070.023377 0.029
2070.023612 -2.129
2070.023847 2.773
2070.024082 -9.963
2070.024317 -2.510
2070.024552 -3.023
2070.024788 -4.080
2070.025023 -5.289
2070.025258 -2.649
2070.025493 3.031
2070.025728 -0.277
2070.025963 3.651
2070.090268 2.287
2070.090739 -3.060
2070.090974 6.577
2070.091209 0.517
2070.091444 -0.938
2070.091679 2.244
2070.091914 3.493
2070.092150 0.367
2070.092620 5.015
2070.092855 0.333
2070.093090 2.779
2070.093325 2.494
2070.158325 0.107
2070.158795 -0.558
2070.159030 -0.204
2070.159266 0.219
2070.159736 -0.482
2070.159971 -0.301
2070.160677 0.386
2070.160912 -0.558
2070.161147 0.445
2070.161382 0.657
2070.225217 1.511
2070.225687 -0.657
2070.225922 5.029
2070.226157 -1.811
2070.226628 0.156
2070.226863 -0.424
2070.227098 -2.802
2070.227333 4.394
2070.227568 4.567
2070.227804 0.814
2070.228039 -4.533
2070.228274 -0.218
2070.291638 1.293
2070.292109 -0.941
2070.292579 5.910
2070.292814 1.710
2070.293049 1.386
2070.293284 5.830
2070.293520 -4.507
2070.293755 -0.787
2070.293990 -0.624
2070.294225 7.660
2070.294460 -0.191
2070.294695 -2.760
2070.294930 -7.125
2070.295166 -0.128
2070.295401 1.227
2070.295636 -0.005
2070.295871 0.482
2070.296106 5.195
2070.359941 -0.635
2070.360411 -0.588
2070.360646 -2.965
2070.360882 4.452
2070.361117 -4.503
2070.361352 -1.393
2070.361587 2.539
2070.361822 0.013
2070.362057 3.791
2070.362293 -0.838
2070.362528 1.896
2070.362763 1.005
2070.362998 -7.234
2070.363233 0.153
2070.363468 -7.069
2070.493725 -8.555
2070.494665 -3.504
2070.495606 -7.057
2070.495841 -5.202
2070.496076 0.041
2070.496311 -4.910
2070.496546 1.474
2070.496782 -2.130
2070.497017 -0.807
2070.497252 7.684
2070.497487 1.166
2070.497722 6.512
2070.497957 -6.420
2070.498193 7.512
2070.561781 0.818
2070.562016 3.373
2070.562251 3.927
2070.562487 0.177
2070.562722 -3.411
2070.562957 6.770
2070.563192 2.242
2070.563427 7.649
2070.563662 -1.465
2070.563898 5.988
2070.564133 8.896
2070.564368 2.610
2070.564838 8.736
2070.565073 4.662
2070.565308 -3.083
2070.565544 -0.818
2070.565779 3.102
2070.566014 -1.108
2070.566249 0.425
2070.629143 -0.145
2070.629378 2.009
2070.629614 -2.895
2070.629849 2.961
2070.630084 6.370
2070.630319 -3.179
2070.630554 1.443
2070.630789 4.684
2070.631024 -1.150
2070.631260 4.172
2070.631730 -1.526
2070.631965 -2.146
2070.632200 5.011
2070.632435 -6.269
2070.632671 3.581
2070.632906 0.716
2070.633141 -7.415
2070.633376 -1.616
2070.697916 -1.800
2070.698151 -9.575
2070.698386 4.664
2070.698621 -1.223
2070.698856 -6.063
2070.699091 6.991
2070.699326 -5.682
2070.699563 1.412
2070.699798 -4.896
2070.700033 -0.971
2070.700503 -0.724
2070.700738 -3.334
2070.700974 -1.296
2070.763866 0.253
2070.764102 -0.940
2070.764572 3.425
2070.764807 2.519
2070.765042 1.324
2070.765277 4.647
2070.765513 1.739
2070.765748 2.261
2070.765983 2.479
2070.766218 4.009
2070.766453 5.730
2070.766688 -1.986
2070.766923 2.933
2070.767159 -0.048
2070.767394 -0.065
2070.767629 1.619
2070.767864 -2.819
2070.768099 0.968
2070.768334 1.210
2070.831229 1.714
2070.831464 -5.541
2070.831699 1.424
2070.831934 -2.568
2070.832169 -1.829
2070.832404 0.902
2070.832639 4.607
2070.832875 6.809
2070.833110 6.899
2070.833345 2.582
2070.833580 1.445
2070.833815 4.930
2070.834050 3.990
2070.834286 -0.747
2070.834756 -0.486
2070.835226 2.680
2070.835461 -0.590
2070.835697 1.656
2070.899531 1.532
2070.899766 -1.655
2070.900002 1.617
2070.900237 -5.426
2070.900472 -5.147
2070.900707 5.442
2070.900942 -9.935
2070.901177 2.440
2070.901413 3.156
2070.901648 1.494
2070.901883 -8.003
2070.902118 -1.095
2070.902353 -6.351
2070.902588 -0.991
2070.902824 3.285
2070.903059 -7.301
2070.967129 -5.527
2070.967834 2.631
2070.968069 -1.793
2070.968305 1.198
2070.968540 -2.892
2070.968775 4.923
2070.969010 -1.460
2070.969245 3.148
2070.969480 8.495
2070.969715 0.827
2070.969951 7.831
2070.970186 7.548
2070.970421 -2.885
2071.573847 9.897
2071.574082 6.967
2071.574317 -1.471
2071.574552 8.046
2071.574787 -3.363
2071.575023 3.453
2071.575258 3.715
2071.575493 2.467
2071.575728 -1.812
2071.575963 8.234
2071.576198 4.868
2071.576434 7.475
2071.576669 8.762
2071.576904 -1.858
2071.577374 6.771
2071.577609 2.484
2071.577845 -3.601
2071.578080 -0.746
2071.578315 5.484
2071.578550 1.969
2071.578785 1.451
2071.579020 0.809
2071.579255 7.700
2071.579491 -3.444
2071.579726 4.035
2071.580196 1.976
2071.580431 -6.238
2071.580666 -2.847
2071.580902 3.553
2071.581137 2.490
2071.581372 5.186
2071.581607 0.896
2071.582077 4.169
2071.640973 -1.365
2071.641208 -3.732
2071.641678 -8.206
2071.641913 -10.814
2071.642149 -6.400
2071.642384 -3.805
2071.642619 1.069
2071.642854 1.798
2071.643089 -11.547
2071.643324 -5.004
2071.643560 -5.118
2071.643795 1.497
2071.644030 -9.213
2071.644265 -9.119
2071.644500 -2.509
2071.644735 -2.179
2071.644971 -9.031
2071.645206 -9.412
2071.645441 -15.167
2071.645676 -2.398
2071.645911 -1.624
2071.646146 -4.259
2071.646381 -9.543
2071.646617 -4.732
2071.646852 -2.273
2071.647087 -6.289
2071.647323 -8.362
2071.647558 -6.279
2071.647793 -10.583
2071.648029 3.159
2071.648499 -8.094
2071.648969 2.282
2071.649204 7.196
2071.707865 -6.175
2071.708100 6.232
2071.708335 0.514
2071.708570 -4.164
2071.708805 -2.376
2071.709040 5.026
2071.709276 -1.441
2071.709511 2.689
2071.709746 -4.987
2071.709981 -9.623
2071.710216 -1.005
2071.710451 -6.026
2071.710687 8.795
2071.710922 7.333
2071.711157 -4.185
2071.711392 -0.564
2071.711627 2.638
2071.711862 -7.958
2071.712097 -3.791
2071.712333 -1.815
2071.712568 -4.726
2071.712803 -1.759
2071.713038 -2.087
2071.713273 0.552
2071.713508 -2.858
2071.713744 5.159
2071.713979 1.543
2071.714214 -0.442
2071.714449 0.347
2071.714684 5.160
2071.714919 2.782
2071.715155 4.708
2071.715390 -1.594
2071.715625 0.561
2071.715860 0.843
2071.716095 -6.454
2071.716330 -3.384
2071.716801 -0.337
2071.774992 -2.399
2071.775462 -1.646
2071.775697 3.758
2071.776167 1.872
2071.776402 4.050
2071.776638 -3.021
2071.776873 2.947
2071.777108 1.075
2071.777578 -7.210
2071.777813 -4.455
2071.778049 -0.286
2071.778284 -4.142
2071.778519 3.559
2071.778754 -3.948
2071.778989 3.543
2071.779224 -1.023
2071.779460 1.414
2071.779695 -2.960
2071.779930 1.963
2071.780165 -0.576
2071.780400 2.835
2071.780635 3.619
2071.780870 0.216
2071.781106 4.085
2071.781341 -7.489
2071.781811 0.294
2071.782046 -0.258
2071.782281 -3.750
2071.782517 7.158
2071.782752 5.257
2071.782987 0.722
2071.783222 -1.181
2071.783457 3.750
2071.783692 3.461
2071.783928 1.216
2071.784163 4.747
2071.842589 3.407
2071.842824 -0.917
2071.843059 -4.152
2071.843294 -4.922
2071.843529 -1.196
2071.844000 1.572
2071.844235 -4.450
2071.844470 0.665
2071.844705 6.214
2071.844940 5.194
2071.845176 -1.524
2071.845411 1.018
2071.845646 -2.953
2071.845881 -4.925
2071.846116 -7.656
2071.846351 -3.262
2071.846586 4.045
2071.846822 -1.501
2071.847057 3.721
2071.847292 -1.589
2071.847527 0.938
2071.847762 0.557
2071.847997 2.570
2071.848233 3.394
2071.848703 -3.630
2071.848938 -2.723
2071.849173 0.409
2071.849408 -1.142
2071.849643 -3.305
2071.850114 -3.172
2071.850584 2.377
2071.850819 0.233
2071.851054 -0.819
2071.851525 4.773
2071.910892 -9.407
2071.911362 -6.196
2071.911832 2.073
2071.912067 12.370
2071.912302 -1.478
2071.912538 7.379
2071.912773 6.529
2071.913008 6.424
2071.913243 -0.873
2071.913478 11.614
2071.913713 10.961
2071.913949 6.642
2071.914419 10.170
2071.914654 -0.294
2071.914889 -1.810
2071.915124 3.516
2071.915360 2.874
2071.915595 7.938
2071.915830 0.297
2071.916065 1.960
2071.916300 7.893
2071.916535 -0.292
2071.916771 -0.711
2071.917006 -0.328
2071.917241 -3.336
2071.917476 2.732
2071.917711 -3.246
2071.917946 -6.856
2071.918181 -4.691
2071.918417 -3.596
2071.918652 -3.737
2071.918887 2.275
2071.977783 -0.344
2071.978254 0.875
2071.978489 0.725
2071.978959 -2.806
2071.979194 -4.288
2071.979429 3.168
2071.979665 -0.330
2071.980135 -1.138
2071.980370 -2.618
2071.980605 -1.957
2071.981311 -0.301
2071.981546 -3.938
2071.981781 -5.340
2071.982016 0.468
2071.982251 0.618
2071.982487 -2.642
2071.982722 -3.735
2071.982957 -5.918
2071.983192 -1.006
2071.983427 -6.240
2071.983662 -2.694
2071.983897 -4.934
2071.984368 -6.384
2071.984838 -5.101
2071.985073 -0.921
2071.985308 -7.459
2071.985544 -3.490
2071.985779 -2.179
2071.986014 2.279
2072.044910 -1.549
2072.045145 -6.125
2072.045381 2.290
2072.045616 -9.106
2072.045851 -5.026
2072.046086 -1.320
2072.046321 -2.128
2072.046556 -7.898
2072.046792 -8.235
2072.047027 2.010
2072.047262 -0.637
2072.047732 5.533
2072.047967 4.927
2072.048203 -6.086
2072.048438 2.400
2072.048908 -3.040
2072.049143 -2.941
2072.049378 -0.969
2072.049613 -0.223
2072.049849 -0.915
2072.050084 0.405
2072.050319 -4.839
2072.050554 -5.274
2072.050789 2.954
2072.051024 -2.603
2072.051260 -0.987
2072.051495 -5.572
2072.051730 -0.929
2072.051965 4.062
2072.052200 1.363
2072.052435 8.234
2072.052671 -5.149
2072.053141 7.824
2072.112038 -7.473
2072.112508 2.281
2072.112978 3.162
2072.113213 -2.700
2072.113448 5.800
2072.113684 -5.339
2072.113919 -1.114
2072.114154 4.566
2072.114389 3.775
2072.114624 -4.230
2072.114859 4.681
2072.115330 1.697
2072.115565 3.321
2072.115800 -1.872
2072.116035 -0.457
2072.116270 3.938
2072.116506 2.756
2072.116741 -1.265
2072.116976 0.018
2072.117211 -1.287
2072.117446 -2.320
2072.117681 -3.892
2072.117916 -7.592
2072.118152 2.627
2072.118387 -1.308
2072.118622 4.532
2072.118857 5.896
2072.119092 3.104
2072.119327 -5.588
2072.119563 3.585
2072.119798 9.539
2072.120033 -5.378
2072.120268 1.761
2072.120503 3.790
2072.120738 10.744
2072.120973 3.730
2072.180094 7.247
2072.180564 0.798
2072.181034 3.047
2072.181505 8.408
2072.181740 4.943
2072.181975 -2.202
2072.182210 -6.379
2072.182445 3.669
2072.182916 -9.155
2072.183151 4.767
2072.183386 -0.573
2072.183621 -2.193
2072.183856 -0.900
2072.184092 4.886
2072.184327 -0.517
2072.184562 3.690
2072.184797 -0.683
2072.185032 2.537
2072.185267 -1.992
2072.185502 -6.372
2072.185738 5.960
2072.185973 2.595
2072.186443 0.806
2072.186678 -5.078
2072.186913 -4.332
2072.187149 5.133
2072.187384 2.295
2072.187619 -7.687
2072.187854 -0.406
2072.188089 -2.673
2072.188324 -0.218
2072.188560 0.684
2072.188795 -8.117
2072.189030 -4.492
2072.248161 5.212
2072.248397 5.561
2072.248632 6.282
2072.248867 5.397
2072.249102 7.588
2072.249337 6.174
2072.249572 7.946
2072.249808 6.412
2072.250043 0.872
2072.250278 5.106
2072.250513 3.459
2072.250748 11.486
2072.250983 6.419
2072.251218 4.621
2072.251454 1.731
2072.251689 7.207
2072.251924 -1.704
2072.252159 1.074
2072.252394 2.368
2072.252629 4.418
2072.252865 -4.292
2072.253100 0.424
2072.253335 -1.707
2072.253570 -6.384
2072.253805 9.398
2072.254040 1.088
2072.254276 4.167
2072.254511 -1.316
2072.254746 -7.236
2072.254981 -3.067
2072.255216 7.406
2072.255451 -7.529
2072.255686 -3.467
2072.255922 0.370
2072.256157 -4.771
2072.256392 3.881
2072.315052 0.814
2072.315523 1.142
2072.315758 4.527
2072.315993 0.398
2072.316228 -5.133
2072.316463 -2.992
2072.316698 -1.027
2072.316933 -5.698
2072.317169 -2.647
2072.317639 -4.378
2072.317874 2.967
2072.318109 -7.719
2072.318344 2.460
2072.318580 -3.547
2072.318815 -0.189
2072.319050 0.351
2072.319286 -1.370
2072.319521 -6.956
2072.319756 -3.423
2072.319991 -10.559
2072.320227 -1.201
2072.320462 -3.479
2072.320697 -2.607
2072.320932 2.630
2072.321167 -3.485
2072.321402 -2.919
2072.321638 -11.011
2072.321873 2.909
2072.322108 -3.846
2072.322343 -3.713
2072.322578 4.705
2072.322813 -0.560
2072.323049 6.059
2072.323284 -5.178
2072.323519 1.483
2072.323754 2.888
2072.382414 -6.177
2072.382885 -0.619
2072.383120 -0.037
2072.383355 1.860
2072.383590 3.739
2072.383825 -4.585
2072.384060 -2.862
2072.384296 7.138
2072.384531 -3.614
2072.384766 -0.713
2072.385001 -3.811
2072.385236 -0.886
2072.385471 3.158
2072.385707 -1.367
2072.385942 -0.147
2072.386177 2.422
2072.386412 -6.065
2072.386882 2.647
2072.387117 -0.538
2072.387353 1.746
2072.387588 -1.065
2072.387823 2.547
2072.388058 -2.137
2072.388293 0.357
2072.388528 -2.674
2072.388764 -1.258
2072.389234 -2.492
2072.389469 0.518
2072.389704 1.601
2072.389939 0.846
2072.390175 -1.630
2072.390410 1.549
2072.390645 0.346
2072.390880 2.030
2072.391115 3.909
2072.449306 6.299
2072.449776 -3.386
2072.450012 -2.826
2072.450247 -5.283
2072.450482 -5.209
2072.450717 0.625
2072.450952 3.279
2072.451187 0.987
2072.451658 -2.202
2072.451893 2.723
2072.452128 2.337
2072.452363 -4.897
2072.452598 0.230
2072.452833 3.254
2072.453069 -0.213
2072.453304 6.610
2072.453774 -4.982
2072.454009 2.543
2072.454244 -2.408
2072.454480 2.149
2072.454715 6.847
2072.455185 6.703
2072.455420 -2.339
2072.455655 1.556
2072.455891 -0.505
2072.456126 2.314
2072.456361 3.903
2072.456596 1.928
2072.456831 0.704
2072.457066 0.305
2072.457537 5.699
2072.457772 3.860
2072.458007 -1.186
2072.458242 0.416
2072.516668 -2.226
2072.516903 2.730
2072.517139 1.144
2072.517374 -2.378
2072.517609 -0.756
2072.517844 0.850
2072.518079 2.430
2072.518314 -9.230
2072.518550 -3.401
2072.518785 -5.554
2072.519020 1.816
2072.519255 -4.253
2072.519725 -0.102
2072.519960 2.450
2072.520196 -0.037
2072.520431 -2.426
2072.520666 3.477
2072.520901 2.841
2072.521136 4.056
2072.521371 -4.885
2072.521607 3.482
2072.521842 -7.387
2072.522077 3.068
2072.522312 -8.093
2072.522547 3.154
2072.522782 2.566
2072.523018 -0.697
2072.523253 -4.383
2072.523723 -4.040
2072.523958 6.863
2072.524193 5.065
2072.524428 6.604
2072.524899 0.129
2072.525134 2.904
2072.525369 5.911
2072.525604 3.495
2072.525839 2.185
2072.526780 -0.158
2072.584031 3.034
2072.584266 6.904
2072.584501 -3.100
2072.584736 1.603
2072.584971 -2.054
2072.585206 5.556
2072.585442 8.100
2072.585677 1.964
2072.585912 4.073
2072.586147 -0.117
2072.586382 6.583
2072.586617 6.090
2072.586852 5.955
2072.587088 6.046
2072.587323 9.358
2072.587558 -3.169
2072.587793 1.872
2072.588028 2.625
2072.588263 3.432
2072.588499 6.475
2072.588734 6.733
2072.588969 5.289
2072.589204 -0.105
2072.589439 1.211
2072.589674 -2.043
2072.589910 3.253
2072.590145 4.499
2072.590380 -2.523
2072.590615 -2.184
2072.591085 0.133
2072.591320 4.610
2072.591556 5.814
2072.591791 -4.322
2072.592261 0.288
2072.592496 -7.467
2072.592731 0.361
2072.592967 -5.949
2072.651392 -4.831
2072.651628 -2.462
2072.651863 -5.912
2072.652098 2.126
2072.652333 5.181
2072.652568 -5.885
2072.652803 -3.959
2072.653039 5.168
2072.653509 -2.150
2072.653744 -0.857
2072.653979 -5.021
2072.654214 -10.932
2072.654450 -0.932
2072.654920 -2.318
2072.655155 1.420
2072.655390 -10.833
2072.655625 0.624
2072.655860 -0.031
2072.656096 -1.900
2072.656331 -3.684
2072.656566 -8.994
2072.656801 -3.835
2072.657036 -8.355
2072.657271 -0.897
2072.657742 -1.917
2072.658212 -1.964
2072.658447 -6.333
2072.658682 -0.922
2072.658918 -5.921
2072.659153 -4.245
2072.659858 -0.450
2072.660093 2.156
2072.719931 7.287
2072.720401 1.328
2072.720871 5.179
2072.721106 3.162
2072.721342 -2.474
2072.721577 -0.529
2072.721812 -7.874
2072.722282 -1.272
2072.722517 -0.439
2072.722752 1.282
2072.722988 1.291
2072.723223 -1.893
2072.723458 -2.330
2072.723693 -0.433
2072.723928 -6.043
2072.724163 5.377
2072.724634 -4.106
2072.724869 -1.878
2072.725104 -2.504
2072.725339 2.888
2072.725574 -9.160
2072.726045 0.860
2072.726280 -2.077
2072.726515 -2.688
2072.726750 3.411
2072.726985 -1.373
2072.727220 -2.382
2072.727456 0.487
2072.727691 5.449
2072.727926 1.620
2072.786587 3.152
2072.786822 2.504
2072.787057 -0.998
2072.787293 0.393
2072.787528 8.967
2072.787763 -2.523
2072.787998 -1.693
2072.788233 -0.435
2072.788468 4.785
2072.788703 -1.202
2072.788939 -7.798
2072.789174 -4.373
2072.789409 -3.637
2072.789644 4.350
2072.789879 0.703
2072.790114 4.276
2072.790350 -5.130
2072.790585 7.263
2072.790820 1.635
2072.791055 2.316
2072.791290 9.794
2072.791525 -1.233
2072.791761 1.172
2072.791996 -0.880
2072.792231 1.269
2072.792466 -4.180
2072.792701 -0.927
2072.792936 -0.031
2072.793407 3.034
2072.793642 -5.394
2072.793877 6.171
2072.794112 1.905
2072.794347 2.649
2072.794582 0.145
2072.794818 5.823
2072.795053 0.088
2072.795288 -2.984
2072.853949 -3.185
2072.854184 -4.369
2072.854419 -4.117
2072.854655 -6.799
2072.854890 -0.439
2072.855125 -1.841
2072.855360 -7.362
2072.855595 -5.447
2072.855830 -5.463
2072.856066 -5.148
2072.856301 3.691
2072.856771 -4.784
2072.857006 -0.482
2072.857241 -2.395
2072.857476 1.765
2072.857712 -3.711
2072.857947 0.447
2072.858182 0.964
2072.858417 -2.126
2072.858652 -5.989
2072.858887 -4.822
2072.859123 -6.169
2072.859358 -2.570
2072.859593 1.433
2072.859828 -2.545
2072.860063 0.142
2072.860298 1.071
2072.860534 1.876
2072.860769 2.470
2072.861239 -3.107
2072.861474 -2.934
2072.861709 3.769
2072.861945 7.012
2072.862180 4.523
2072.862415 2.085
2072.862650 4.207
2072.920840 -3.735
2072.921545 2.323
2072.921781 1.036
2072.922016 2.148
2072.922251 6.938
2072.922486 2.842
2072.922721 9.561
2072.922956 2.583
2072.923191 1.192
2072.923427 3.880
2072.923662 1.681
2072.923897 4.931
2072.924132 8.423
2072.924367 -2.686
2072.924602 3.404
2072.924838 4.882
2072.925073 6.668
2072.925308 1.044
2072.925543 -2.675
2072.925778 0.422
2072.926013 0.335
2072.926249 7.035
2072.926484 5.312
2072.926719 0.741
2072.926954 -2.295
2072.927189 2.726
2072.927424 -3.777
2072.927660 -1.566
2072.927895 -9.980
2072.928130 2.154
2072.928366 0.702
2072.928601 -6.287
2072.928836 -0.925
2072.929071 -2.338
2072.929307 -6.792
2072.929542 -2.387
2072.930012 3.121
2072.989613 -4.440
2072.989848 -1.011
2072.990318 7.000
2072.990554 2.672
2072.990789 -2.028
2072.991024 0.678
2072.991259 -1.941
2072.991494 1.234
2072.991729 1.238
2072.991965 0.771
2072.992200 -1.538
2072.992435 0.543
2072.992670 -1.512
2072.992905 1.298
2072.993140 -0.141
2072.993376 0.530
2072.993611 1.224
2072.993846 1.701
2072.994081 0.220
2072.994316 -0.084
2072.994786 0.861
2072.995022 0.256
2072.995257 3.689
2072.995492 -0.103
2072.995727 -4.307
2072.995962 2.406
2072.996197 1.726
2072.996433 -5.453
2072.996903 3.178
2072.997138 3.416
2072.997373 6.589
2073.056505 -5.251
2073.056740 -1.892
2073.056975 -0.732
2073.057210 8.326
2073.057445 -3.736
2073.057681 -3.717
2073.057916 0.828
2073.058151 -6.167
2073.058386 -4.212
2073.058621 -5.028
2073.058856 -3.898
2073.059092 2.921
2073.059327 -0.122
2073.059562 -1.315
2073.059797 1.342
2073.060032 -2.238
2073.060267 -1.593
2073.060503 -4.684
2073.060738 -0.018
2073.060973 -2.645
2073.061208 -7.250
2073.061443 -2.311
2073.061678 -5.835
2073.061913 -3.210
2073.062149 -0.792
2073.062384 6.537
2073.062619 9.247
2073.062854 -1.842
2073.063089 7.145
2073.063324 0.807
2073.063560 0.322
2073.063795 -1.321
2073.064030 -4.093
2073.064265 -3.050
2073.064500 -1.259
2073.064735 3.572
2073.124572 4.432
2073.124807 8.513
2073.125043 4.545
2073.125278 -1.585
2073.125513 -0.817
2073.125748 -1.534
2073.125983 2.149
2073.126454 -0.761
2073.126689 -2.537
2073.126924 -4.750
2073.127159 3.633
2073.127394 5.839
2073.127629 4.629
2073.127865 -0.311
2073.128100 7.400
2073.128335 0.755
2073.128570 -3.789
2073.128805 7.615
2073.129040 -4.872
2073.129275 -1.415
2073.129511 -0.513
2073.129746 -3.065
2073.130216 3.806
2073.130686 -4.920
2073.130922 4.866
2073.131157 2.219
2073.131392 -0.718
2073.131627 0.633
2073.131862 1.012
2073.132097 6.367
2073.191218 -6.674
2073.191453 1.199
2073.191688 -8.482
2073.191923 0.951
2073.192159 0.126
2073.192394 1.162
2073.192864 0.684
2073.193334 1.038
2073.193570 -8.768
2073.193805 -2.816
2073.194040 -1.700
2073.194275 -4.835
2073.194510 -3.520
2073.194745 -9.916
2073.194980 -6.568
2073.195216 -2.140
2073.195451 -5.103
2073.195686 2.453
2073.196156 4.247
2073.196627 5.825
2073.196862 -1.147
2073.197097 4.703
2073.197332 1.472
2073.197567 12.081
2073.197802 6.277
2073.198037 5.480
2073.198273 2.920
2073.198508 0.075
2073.198743 -0.001
2073.198978 1.951
2073.199213 5.915
2073.199684 1.778
2073.199919 -1.066
2073.200154 6.477
2073.258345 4.535
2073.258815 -0.743
2073.259286 5.661
2073.259521 3.726
2073.259756 6.034
2073.259991 1.318
2073.260226 4.867
2073.260461 1.087
2073.260696 7.343
2073.260932 4.724
2073.261167 -2.514
2073.261402 2.318
2073.261637 -3.178
2073.261872 -3.168
2073.262107 -9.314
2073.262343 -3.292
2073.262578 1.343
2073.262813 0.707
2073.263048 -10.177
2073.263283 -4.994
2073.263518 -2.864
2073.263754 -0.754
2073.263989 -3.751
2073.264224 -12.778
2073.264694 -11.079
2073.264929 -0.748
2073.265164 -2.530
2073.265400 -2.342
2073.265635 -3.497
